20498454,20498058,2013-12-10,15:30:14,1
20499072,20498058,2013-12-10,15:55:42,2
20528641,20526793,2013-12-11,19:52:46,2
20565147,20552588,2013-12-13,11:15:00,3
20590249,20590134,2013-12-15,01:26:53,3
20606212,20590134,2013-12-16,08:19:33,5
20851679,20590134,2013-12-31,04:25:18,1
20721852,20721649,2013-12-21,17:51:25,1
21704666,20721649,2014-02-11,14:31:23,4
20882302,20881983,2014-01-02,11:51:02,2
20907136,20907068,2014-01-03,15:32:33,0
20907171,20907068,2014-01-03,15:34:03,0
26088425,20907068,2014-09-28,18:54:15,0
20949631,20949496,2014-01-06,12:03:08,4
27100883,20949496,2014-11-24,08:48:46,1
27836691,20949496,2015-01-08,09:24:26,1
35238129,20949496,2016-02-06,06:30:22,0
22319497,22315988,2014-03-11,07:55:07,0
22546979,22388854,2014-03-20,23:02:58,5
22618214,22388854,2014-03-24,18:57:33,-1
22837009,22817660,2014-04-03,11:58:20,3
23576418,23575937,2014-05-10,02:13:33,1
23901252,23901000,2014-05-28,00:49:50,0
23951718,23951057,2014-05-30,09:54:09,0
24476959,24476799,2014-06-29,14:24:50,1
24481123,24476799,2014-06-29,23:20:22,0
25209359,25208815,2014-08-08,17:50:40,1
25236995,25236845,2014-08-11,06:25:18,0
25237191,25236845,2014-08-11,06:43:38,3
25373288,25373220,2014-08-18,22:55:12,0
25373335,25373220,2014-08-18,22:59:06,0
25395851,25392462,2014-08-20,02:27:24,2
25500893,25500211,2014-08-26,08:04:38,1
25519074,25500211,2014-08-27,04:46:27,0
26066472,26066126,2014-09-26,18:55:18,2
26761184,26759942,2014-11-05,15:44:01,6
27050033,27049001,2014-11-20,21:37:17,3
27192661,27054162,2014-11-28,16:22:35,9
41954999,27054162,2017-01-31,10:20:50,0
27260943,27260860,2014-12-02,23:26:19,3
27264846,27260860,2014-12-03,06:10:25,13
28304314,28162884,2015-02-03,16:49:39,1
28822110,28821596,2015-03-03,00:44:51,1
29069292,29002002,2015-03-16,03:36:05,2
29158814,29002002,2015-03-20,03:18:27,2
29775545,29775440,2015-04-21,14:45:18,1
29797945,29787804,2015-04-22,12:42:24,1
29871088,29861291,2015-04-25,21:45:21,0
29906123,29904729,2015-04-27,21:19:41,2
30205069,30204567,2015-05-13,03:19:36,1
30278185,30277927,2015-05-16,16:37:06,6
30366213,30363224,2015-05-21,06:34:44,0
30366354,30363224,2015-05-21,06:42:51,0
31188235,31079342,2015-07-02,15:05:34,1
31578237,31459220,2015-07-23,04:34:22,4
31733747,31731187,2015-07-30,20:49:02,1
31848412,31765006,2015-08-06,06:35:53,0
32833707,31765006,2015-09-29,00:13:16,0
38166742,31765006,2016-07-03,04:30:02,1
31887236,31886929,2015-08-07,21:58:05,2
31888102,31886929,2015-08-07,23:43:47,2
31907003,31906301,2015-08-09,17:37:23,4
31907061,31906301,2015-08-09,17:41:33,4
31910002,31906301,2015-08-10,00:01:07,0
31911954,31906301,2015-08-10,05:06:49,2
33389822,32183168,2015-10-28,11:27:23,0
33617984,33617810,2015-11-09,20:49:12,2
34054978,34053973,2015-12-02,23:18:37,0
34218950,34218829,2015-12-11,08:20:00,1
34412546,34406808,2015-12-22,09:32:24,0
34429855,34406808,2015-12-23,06:27:59,1
34422489,34420901,2015-12-22,18:46:36,0
36080397,35441363,2016-03-18,09:15:16,0
35552003,35538861,2016-02-22,11:05:58,1
35614238,35612196,2016-02-24,22:11:59,1
35615471,35612196,2016-02-24,23:41:23,1
35617991,35612196,2016-02-25,03:57:05,1
35797617,35795290,2016-03-04,13:43:16,0
35798794,35795290,2016-03-04,14:42:20,0
38285555,35835184,2016-07-09,19:28:04,0
36060273,36059985,2016-03-17,12:14:35,3
36060393,36059985,2016-03-17,12:19:49,1
36529553,36529535,2016-04-10,12:13:36,1
36529557,36529535,2016-04-10,12:13:58,3
36530041,36529535,2016-04-10,12:56:55,0
36758026,36757934,2016-04-21,01:30:58,0
36760223,36757934,2016-04-21,05:15:22,0
37215919,37215675,2016-05-13,17:22:39,1
37331642,37302953,2016-05-19,18:44:08,0
37395572,37302953,2016-05-23,16:00:14,0
37414547,37413959,2016-05-24,13:06:14,0
37687070,37685266,2016-06-07,18:48:24,0
37719478,37713353,2016-06-09,07:28:30,1
38717417,38717058,2016-08-02,10:03:32,1
38718635,38717058,2016-08-02,11:02:14,1
38774229,38773024,2016-08-04,17:52:20,2
38816271,38816232,2016-08-07,16:34:55,1
39909551,39909301,2016-10-07,04:44:34,2
40439824,40203907,2016-11-05,15:16:23,0
41108856,40455478,2016-12-12,20:18:37,0
40653903,40653728,2016-11-17,11:37:24,2
40864246,40863873,2016-11-29,11:02:33,2
41267042,41239449,2016-12-21,16:01:52,0
41414721,41400683,2017-01-01,10:15:19,0
41843570,41839268,2017-01-25,04:46:25,1
42168004,42167536,2017-02-10,20:19:27,2
