id,time
9850445,626
10089739,0
10293202,0
10295584,0
11403597,0
12034102,88
12131019,9
12551889,0
12960820,17
13333181,11
14079478,151
14305189,20
15022066,0
15117591,8
15522269,0
15629131,0
15794296,0
15800178,12
16095768,12
16234231,0
16289522,0
16382589,471
17076956,0
17154104,94
17217582,24
17359424,17
17447838,3
17644283,0
17771456,0
18263464,0
18267625,0
19042690,0
19117835,139
19498118,0
19538869,0
19630642,4
19676832,0
19968470,0
20117895,0
20179760,5
20389064,5
21584362,354
21672834,0
22269604,1
22280278,0
22289059,0
22729364,117
22769919,11
23281110,0
23490923,2
23696115,225
23794435,20
23891347,20
24158614,0
24966585,127
24985326,0
25245500,0
25307454,0
25564987,0
25620281,0
26460998,0
26588469,0
26594637,0
26693646,0
26940456,109
27209761,0
27276907,0
27576719,1
27671639,0
27767837,0
27995095,1
28270716,0
28494476,0
28765851,0
29386370,0
29418194,0
29492995,0
30023748,3
30137563,8
30428444,15
30734785,11
30833075,0
31257269,143
31570684,0
32142278,3
32327354,3
32632099,0
32677101,0
32998271,0
33643249,0
33697559,0
33807268,0
35545509,0
35721051,27
35894076,0
36114174,0
36373129,472
36836337,4
36950049,0
37118625,0
37275202,0
37308664,0
37697475,0
37871832,0
38708475,0
38888976,0
39317175,0
39537287,0
39973336,0
40073142,0
40615961,0
40629479,3
40659357,0
40819253,0
40963792,0
41300922,0
41660558,0
41674162,0
42139302,0
42194320,351
42677950,0
38642,0
305423,0
1105476,0
1353795,0
2028425,0
2593076,7
6454753,4
6553409,0
6755108,120
6873973,120
9710523,16
10622784,1
11197068,0
12004210,26
12974739,0
13622402,0
14056631,5
14712484,5
16166741,617
16239733,0
16440286,0
16482965,6
19157556,0
21867126,0
24285275,0
25134435,0
25649947,0
26163209,62
26934634,0
26984152,0
27543962,0
29680612,0
30031829,0
30469979,0
30587714,0
30689964,0
30738785,3
30964176,0
31569817,0
31748777,0
31848237,0
31963103,0
32754135,0
32858641,0
32883888,438
33307154,10
33367382,0
34172022,0
34903906,0
36671556,0
37114641,0
37784151,0
37862149,0
38546028,0
38646762,0
40706073,0
40845570,0
41896726,0
42032592,0
10872,0
167014,0
305423,0
647830,0
657477,0
794263,0
795510,0
842071,0
983390,0
1059047,0
1097950,0
1148500,0
1245485,0
1411311,0
1657927,0
1765119,0
1948698,0
2016486,0
2058167,0
2087302,0
2126226,0
2432256,0
2866615,0
2894247,0
2969283,0
3016682,0
3335371,0
3467098,0
3743496,0
3753417,0
4485808,0
5688527,0
5879902,0
6044580,0
6181295,0
6283150,0
6376814,0
6396979,0
6564764,0
6876199,0
7020520,0
7498823,0
7667485,0
7679577,0
7864474,0
7964768,0
8232926,0
8406682,0
8432753,0
8929714,0
9323142,0
9486443,0
9828951,0
9910058,0
9969539,0
9995227,0
10365469,0
10474890,0
11160383,0
11585499,0
11779938,0
11811680,0
11818944,0
11969754,0
12007977,0
12697309,0
12802573,0
13239129,0
13291195,0
14213470,0
14244241,0
14477522,0
14509587,0
14563838,0
14649428,0
14700391,0
15000903,0
15413278,0
15534118,0
15574561,0
15583685,0
16076514,0
16090153,0
16107663,0
16740880,0
16845696,0
17220501,0
17691611,0
18220663,0
18371287,0
18561843,0
18585747,0
18633363,0
18730460,0
18757450,0
18860906,0
18948881,0
19252933,0
19333400,0
19445074,0
19555310,0
19847184,0
20116417,0
20541773,0
20681472,0
20963840,0
21294121,0
21444584,0
21752456,0
21861814,0
21911268,0
22212174,0
22217790,0
22310487,0
22658918,0
22800129,0
23108934,0
23386213,0
23408387,0
23432033,0
23809712,0
23846337,0
23925989,0
24561155,0
24661408,0
24696947,0
24782836,0
25050967,0
25689630,0
26064350,0
26177143,0
26302048,0
26413017,0
26479570,0
26539783,0
27039518,0
27726755,0
27747603,0
27919420,0
27935790,0
28123946,0
28832703,0
28890827,0
29337009,0
29666849,0
30038590,0
30049936,0
30323752,0
30846016,0
31186358,0
31577636,0
31663701,0
31749306,0
31780726,0
602060,120
695682,0
702914,0
994555,0
1356521,0
1370210,5
1627807,22
1855388,0
2503716,0
2932682,0
3307186,0
4074204,0
4486795,0
4898861,0
5360781,24
5474445,24
5696918,0
5921281,0
6172584,155
6225968,155
6255054,155
6294212,0
6614447,0
6754454,0
8138405,0
8588960,0
8934508,0
8969502,0
9773428,0
10112780,0
10213230,0
10362745,0
10887590,15
10980949,0
11000942,0
11215671,77
11569842,93
11717645,0
11731524,0
11892173,0
11907165,0
11952849,112
13289603,0
13780810,0
14189669,0
14264774,231
14543003,29
14590031,2
14613857,0
14680742,0
14798012,0
15053602,103
15100084,0
15126613,0
15286568,0
15790599,0
16428309,0
16542932,0
16949445,0
17048014,0
17166198,0
17282883,0
17408439,0
17448091,0
17885330,11
18130188,687
18354841,2
18598455,27
18620306,0
18698971,92
19035909,5
19469029,0
19597679,0
19672432,186
19776876,0
19821137,64
19952106,0
20071673,0
20739847,0
21816051,0
21972148,0
22189062,16
22192603,354
22231999,0
22234171,0
22300850,0
22507213,0
22886951,0
22967284,0
23065772,0
23070381,0
23302645,0
23499620,0
23559914,0
24459556,0
24624039,0
25043895,0
25164038,0
25166804,0
25844698,96
26491527,0
26575813,0
26763944,0
27190674,5
27950291,0
28049080,0
28195956,270
28459440,0
28468138,123
28967931,0
29087114,0
29091207,0
29177773,0
29355850,0
29617533,0
29948235,0
30499782,0
30596341,0
30789138,0
30831803,239
31312820,0
31433121,277
31490290,277
31573104,0
31929069,0
31994318,12
32141980,0
32199226,0
32477627,0
33312447,0
33631701,0
33639514,0
34086361,0
34374050,0
34803842,0
34835669,635
35023928,0
35085400,0
35467497,0
35704376,0
35771178,0
35780448,0
35855598,0
36278360,0
36418998,97
36450278,629
37059846,0
37837421,0
38079919,19
38204347,0
38346027,0
38355470,168
38541903,0
38608936,0
39095248,0
39152038,158
39789822,0
39840603,0
39842292,0
40075915,0
40471468,0
40704178,0
40877485,0
40995242,0
41022386,543
41052622,0
41215272,0
41295618,0
41447796,0
41475908,0
41497372,0
41687963,0
42624673,0
18805129,0
29469083,0
17532,0
30026,0
45155,0
212429,0
221550,110
376019,116
415522,116
552786,116
745850,116
874242,116
883049,25
934758,0
1397653,0
1722421,0
1726720,0
1874975,0
2097670,13
2379878,13
2539276,13
2569187,13
2648215,0
2760558,0
2922625,0
2950557,0
2993200,0
3073243,10
3129387,10
3133354,0
3190321,0
3208235,111
3405311,0
3429560,0
3459721,0
3514550,19
3719418,0
4118582,0
4153718,0
4193749,0
4512406,94
4515135,136
4542025,2
4911400,2
5003018,0
5048349,0
6081243,0
6144262,0
6192837,0
6205153,0
6483709,61
6786106,61
7028877,328
7208510,0
7319209,0
7728229,0
7854027,0
8070557,9
8105170,0
8329871,352
8500115,0
8540728,0
8578349,0
8676988,0
9013069,0
9614412,6
9622039,374
10177850,0
10332766,0
10807875,0
10839309,0
11146096,0
11419915,0
12150381,0
12315670,0
12427717,4
12727893,4
13761991,0
13765027,0
13837546,0
13864002,0
13886632,10
14068056,0
14088330,0
14280255,0
14301214,90
14322966,94
14379092,426
14656467,0
14743239,0
14937402,0
15277539,25
15368150,0
15703862,0
15867493,0
15871845,0
16594080,0
16597475,154
16944161,3
17295823,0
17585288,0
17730815,0
18468738,0
18665896,687
19041423,0
19101423,0
19456112,0
19548638,0
19672432,186
19898460,0
19911992,0
19959259,0
20293674,0
20332818,0
20408111,0
20498058,97
20526793,0
20552588,0
20590134,0
20721649,0
20881983,0
20907068,0
20949496,0
22315988,0
22388854,0
22817660,0
23575937,0
23901000,0
23951057,0
24476799,596
25208815,0
25236845,18
25373220,4
25392462,0
25500211,0
26066126,0
26759942,0
27049001,0
27054162,0
27260860,464
28162884,0
28821596,0
29002002,0
29775440,0
29787804,0
29861291,0
29904729,0
30204567,0
30277927,0
30363224,8
31079342,0
31459220,0
31731187,0
31765006,0
31886929,166
31906301,689
32183168,0
33617810,0
34053973,0
34218829,0
34406808,0
34420901,0
35441363,0
35538861,0
35612196,405
35795290,119
35835184,0
36059985,5
36529535,103
36757934,284
37215675,0
37302953,0
37413959,0
37685266,0
37713353,0
38717058,119
38773024,0
38816232,0
39909301,0
40203907,0
40455478,0
40653728,0
40863873,0
41239449,0
41400683,0
41839268,0
42167536,0
1113867,0
32531825,0
38810305,0
2410596,478
9103869,0
12353008,0
12858771,13
14945635,0
20380839,0
23722813,0
25477102,0
27046544,0
27370495,0
28172218,0
34521147,0
34871005,0
38983355,0
41132955,0
41812121,0
42476572,0
26521539,0
3741304,0
10148701,21
10682971,0
12455731,0
12985357,547
13211809,0
15283487,0
18363158,0
18890376,0
18916697,0
20484038,301
21503432,0
22876888,0
24157842,0
25073685,0
25770587,0
26399257,0
26572557,88
29888427,0
30117268,0
30486212,0
30929301,0
32146883,0
32914174,0
33274684,0
35295936,1
35570058,0
37089056,0
39249293,0
9133887,0
